chr3R	567076	2532932	Myo81F	1965857	+
chr3R	1366234	1366601	lncRNA:CR46123	368	-
chr3R	1865108	1866008	lncRNA:CR46122	901	-
chr3R	2554162	3263582	Pzl	709421	-
chr3R	3461351	3587054	Parp	125704	-
chr3R	3623143	3627690	Alg-2	4548	+
chr3R	3734855	3745306	Tim17b	10452	+
chr3R	3750363	3752353	CG41128	1991	+
chr3R	3846729	3868401	CG41099	21673	+
chr3R	4077939	4104326	CG42402	26388	+
chr3R	4126442	4137882	Gfat1	11441	+
chr3R	4160610	4162235	CG40198	1626	-
chr3R	4174632	4186751	CG12581	12120	+
chr3R	4189692	4190260	Dsk	569	-
chr3R	4197206	4204572	beta-Man	7367	+
chr3R	4204493	4215314	CG14636	10822	-
chr3R	4211783	4227518	aux	15736	+
chr3R	4218463	4220130	CG31516	1668	-
chr3R	4227387	4229238	DhpD	1852	-
chr3R	4230779	4232342	CG14641	1564	-
chr3R	4233047	4235041	abs	1995	+
chr3R	4235217	4241057	Gel	5841	+
chr3R	4235294	4235973	asRNA:CR46255	680	-
chr3R	4241045	4242717	CG14642	1673	-
chr3R	4243606	4245511	TwdlU	1906	+
chr3R	4247020	4248313	TwdlF	1294	+
chr3R	4248723	4251341	TwdlG	2619	-
chr3R	4266770	4268316	CG1092	1547	+
chr3R	4269221	4277928	CG9766	8708	-
chr3R	4280221	4304604	cpx	24384	+
chr3R	4292274	4294840	Nepl11	2567	-
chr3R	4307435	4310947	Vps24	3513	-
chr3R	4307908	4309835	MP1	1928	+
chr3R	4309944	4310869	asRNA:CR46140	926	+
chr3R	4311555	4315398	Suv3	3844	+
chr3R	4314455	4319069	Syt14	4615	-
chr3R	4319683	4326379	CG9795	6697	+
chr3R	4327814	4334071	CG9776	6258	-
chr3R	4334879	4337674	Skp2	2796	-
chr3R	4335098	4335506	CG14645	409	+
chr3R	4337755	4339914	CG1103	2160	+
chr3R	4345015	4346646	hkb	1632	-
chr3R	4359883	4366855	CG1090	6973	+
chr3R	4375084	4377600	lncRNA:CR44922	2517	+
chr3R	4378600	4381210	Sfxn1-3	2611	+
chr3R	4381306	4387018	Cont	5713	+
chr3R	4387742	4389813	tub	2072	+
chr3R	4390366	4392111	CG14646	1746	+
chr3R	4391711	4394259	CG34112	2549	-
chr3R	4393350	4394493	asRNA:CR46139	1144	+
chr3R	4395549	4397548	asRNA:CR45999	2000	+
chr3R	4395979	4397875	CG9855	1897	-
chr3R	4398381	4402027	CG9853	3647	-
chr3R	4400510	4402017	CG14647	1508	+
chr3R	4402429	4402928	lncRNA:CR45187	500	-
chr3R	4403076	4407182	lost	4107	+
chr3R	4407227	4419578	CG32944	12352	-
chr3R	4416438	4417665	CG31528	1228	+
chr3R	4422483	4429335	srl	6853	-
chr3R	4427030	4428200	CG31525	1171	+
chr3R	4429798	4433895	eIF3a	4098	-
chr3R	4433965	4436175	CG1074	2211	+
chr3R	4434624	4436101	asRNA:CR46138	1478	-
chr3R	4436222	4437329	CG9804	1108	-
chr3R	4436356	4437230	asRNA:CR44134	875	+
chr3R	4437387	4441328	CG14650	3942	+
chr3R	4441415	4462883	CG31522	21469	-
chr3R	4452705	4454295	asRNA:CR43629	1591	+
chr3R	4465421	4479207	CG31523	13787	-
chr3R	4480812	4484215	CG14651	3404	+
chr3R	4485008	4487677	Fip1	2670	+
chr3R	4491943	4558067	CG34357	66125	-
chr3R	4504612	4506365	CG34425	1754	-
chr3R	4541356	4543215	Mur82C	1860	+
chr3R	4585178	4589308	lncRNA:CR45558	4131	-
chr3R	4596283	4599749	lncRNA:CR44317	3467	-
chr3R	4612870	4633304	5-HT2A	20435	+
chr3R	4634975	4635655	lncRNA:CR45673	681	+
chr3R	4638010	4641838	CG9775	3829	-
chr3R	4641963	4643292	MED31	1330	+
chr3R	4641963	4644636	slx1	2674	+
chr3R	4644649	4645655	Dlip2	1007	-
chr3R	4645981	4648884	rpk	2904	+
chr3R	4646433	4648242	asRNA:CR44155	1810	-
chr3R	4649176	4654624	Karybeta3	5449	+
chr3R	4654800	4657985	spartin	3186	+
chr3R	4659579	4712193	smash	52615	+
chr3R	4673977	4674610	lncRNA:CR44157	634	+
chr3R	4712882	4714182	eIF3f1	1301	-
chr3R	4719458	4731878	Nep2	12421	-
chr3R	4733654	4749056	tacc	15403	-
chr3R	4737500	4737908	asRNA:CR46137	409	+
chr3R	4750035	4777490	atms	27456	+
chr3R	4750409	4773197	CG44098	22789	-
chr3R	4774516	4775053	CG44088	538	-
chr3R	4777497	4780302	CG14655	2806	-
chr3R	4786284	4812096	ctrip	25813	-
chr3R	4808336	4812096	Hus1-like	3761	-
chr3R	4811444	4816025	CG1129	4582	+
chr3R	4816318	4817776	BBS5	1459	+
chr3R	4817980	4821432	CG14657	3453	-
chr3R	4852813	4869979	opa	17167	+
chr3R	4876005	4878533	laf	2529	-
chr3R	4906622	4910081	Gnf1	3460	+
chr3R	4910552	4945576	Cdep	35025	+
chr3R	4946078	4947278	lncRNA:CR45188	1201	+
chr3R	4947933	4948096	snRNA:U1:82Eb	164	-
chr3R	4948755	4952682	Ubc6	3928	-
chr3R	4953506	4955252	CG14661	1747	-
chr3R	4956999	4961351	CG2016	4353	-
chr3R	4965445	4968485	CG1124	3041	+
chr3R	4984498	4986120	lncRNA:CR43424	1623	-
chr3R	5015624	5021474	lncRNA:CR45585	5851	+
chr3R	5042652	5043025	lncRNA:CR46352	374	-
chr3R	5045207	5045948	lncRNA:CR43635	742	-
chr3R	5053181	5053738	lncRNA:CR45588	558	-
chr3R	5077779	5087072	corto	9294	-
chr3R	5128087	5129939	CG12007	1853	+
chr3R	5150908	5170121	dpr16	19214	+
chr3R	5159612	5160901	CG12590	1290	+
chr3R	5170004	5217456	cno	47453	-
chr3R	5195004	5195163	snRNA:U4atac	160	-
chr3R	5217751	5219528	Prosbeta2R2	1778	-
chr3R	5219657	5221548	CG1116	1892	+
chr3R	5221632	5223365	Sccpdh1	1734	-
chr3R	5224139	5225542	CG14664	1404	+
chr3R	5226158	5227526	Vps37B	1369	+
chr3R	5227289	5232209	Kat60	4921	-
chr3R	5232543	5236288	Mms19	3746	+
chr3R	5236092	5237315	rtp	1224	-
chr3R	5237651	5251745	CG12163	14095	-
chr3R	5240014	5240735	CG33293	722	-
chr3R	5250913	5252132	asRNA:CR44019	1220	+
chr3R	5253153	5255403	CG1113	2251	+
chr3R	5255444	5256681	CG12173	1238	-
chr3R	5257037	5269507	Hph	12471	+
chr3R	5258336	5262692	Tim17a2	4357	-
chr3R	5263757	5264511	lncRNA:CR45793	755	-
chr3R	5270116	5350443	mtd	80328	-
chr3R	5275678	5277835	CG31538	2158	-
chr3R	5300145	5301186	Tim17b1	1042	+
chr3R	5353717	5354747	CG11999	1031	-
chr3R	5355092	5356748	CG1161	1657	+
chr3R	5357012	5358364	Prosbeta7	1353	-
chr3R	5358873	5368306	Cerk	9434	-
chr3R	5368481	5368806	lncRNA:CR44103	326	+
chr3R	5371795	5372397	RpII18	603	+
chr3R	5372592	5374962	hd	2371	-
chr3R	5375022	5376460	CG14667	1439	+
chr3R	5376780	5377975	7B2	1196	+
chr3R	5378093	5392866	kkv	14774	-
chr3R	5386717	5387664	CG14668	948	-
chr3R	5393922	5399510	CG1172	5589	+
chr3R	5397643	5399196	Or83a	1554	-
chr3R	5400594	5404135	CG2663	3542	-
chr3R	5407183	5412406	Orco	5224	-
chr3R	5414527	5458394	CG14669	43868	+
chr3R	5425369	5427257	CG12147	1889	-
chr3R	5458563	5464753	PEK	6191	-
chr3R	5465630	5467101	RpL35A	1472	-
chr3R	5467778	5469566	POLDIP2	1789	+
chr3R	5469463	5470636	mRpL44	1174	-
chr3R	5470926	5472754	Snr1	1829	+
chr3R	5474899	5485393	Hcs	10495	+
chr3R	5478390	5483906	ksr	5517	-
chr3R	5485543	5489489	CG31550	3947	+
chr3R	5489505	5502702	NKCC	13198	-
chr3R	5508842	5523328	Nmdar1	14487	-
chr3R	5517117	5539411	Itp-r83A	22295	+
chr3R	5522299	5523120	CG43845	822	-
chr3R	5539510	5547775	CG2519	8266	-
chr3R	5548115	5551168	mia	3054	-
chr3R	5552823	5554316	Pcmt	1494	-
chr3R	5555084	5557786	Snm1	2703	+
chr3R	5557663	5563652	Pi4KIIalpha	5990	-
chr3R	5560472	5561573	asRNA:CR46136	1102	+
chr3R	5563977	5564815	CG14671	839	-
chr3R	5564865	5567435	CG12746	2571	+
chr3R	5567502	5568615	CG2931	1114	-
chr3R	5568921	5570491	Rheb	1571	+
chr3R	5571108	5579189	CRMP	8082	+
chr3R	5579301	5588380	CG2926	9080	-
chr3R	5588873	5589703	Rev7	831	+
chr3R	5589601	5591459	noi	1859	-
chr3R	5591763	5595356	Vha26	3594	+
chr3R	5595364	5601136	kra	5773	-
chr3R	5596526	5596658	snoRNA:Psi28S-3091b	133	-
chr3R	5596697	5596831	snoRNA:Psi28S-3091a	135	-
chr3R	5598015	5598157	snoRNA:Psi28S-3186	143	-
chr3R	5598423	5598566	snoRNA:Psi28S-2442b	144	-
chr3R	5598638	5598777	snoRNA:Psi28S-2442a	140	-
chr3R	5601433	5603185	CG1427	1753	+
chr3R	5603236	5606543	asl	3308	-
chr3R	5607275	5613112	Rga	5838	-
chr3R	5607799	5609810	asRNA:ASTR	2012	+
chr3R	5609245	5609611	sisRNA:1	367	-
chr3R	5613280	5616308	asRNA:CR46135	3029	-
chr3R	5613358	5615939	Atu	2582	+
