#'chr'	'start'	'end'	'IgG'	'METTL3'	'PolII'
chr2L	7279	7778	7.483660130718954	10.106231694157545	7.591182364729459
chr2L	21127	21626	7.713426853707415	24.356405117928162	54.414829659318634
chr2L	21702	22201	8.577154308617235	13.698367889625406	14.082164328657315
chr2L	54567	55066	16.663326653306612	12.920388854632343	7.1723446893787575
chr2L	65155	65654	12.559118236472946	14.098437259133652	7.322645290581162
chr2L	66232	66731	13.927855711422845	53.86992253738246	34.49498997995992
chr2L	71507	72006	4.953907815631262	14.704832742407891	6.847695390781563
chr2L	73587	74086	35.186372745490985	124.84459303221828	107.4809619238477
chr2L	76098	76597	11.915831663326653	5.705613149375674	7.078156312625251
chr2L	87138	87637	17.094505494505494	39.16067109098803	38.777011494252875
chr2L	94489	94988	14.244488977955912	15.554503237243718	16.809619238476955
chr2L	102130	102629	9.30060120240481	15.947992138122396	14.837675350701403
chr2L	106483	106982	15.202404809619239	26.259769539078157	29.0
chr2L	106653	107152	12.143162393162394	18.443261523046093	21.084168336673347
chr2L	114476	114975	16.799599198396795	21.266937721597042	31.170340681362724
chr2L	116239	116738	13.7374749498998	13.430293278865422	9.45691382765531
chr2L	121505	122004	14.330661322645291	33.27576306459072	38.00400801603207
chr2L	122587	123086	5.510869565217392	8.501329582241405	7.519038076152305
chr2L	130542	131041	8.843687374749498	12.900127177431786	16.88376753507014
chr2L	131827	132326	15.420841683366733	51.95887929705565	107.36673346693387
chr2L	142842	143341	20.743486973947896	34.14747764760289	26.478957915831664
chr2L	143073	143572	29.03807615230461	34.17784607676892	27.106212424849698
chr2L	153051	153550	21.64128256513026	14.464014567596733	22.663326653306612
chr2L	155056	155555	8.901803607214429	27.008449591490677	33.86172344689379
chr2L	155779	156278	5.132264529058117	17.415899105904117	33.61523046092184
chr2L	158415	158914	15.090180360721442	79.37045244334823	166.79559118236472
chr2L	203529	204028	12.2124248496994	14.719082395560351	24.749498997995993
chr2L	206929	207428	26.420841683366735	15.198127023277324	12.577154308617235
chr2L	219401	219900	7.929859719438878	7.633064205333745	9.080160320641282
chr2L	223269	223768	16.414829659318638	27.127004008016034	24.120240480961925
chr2L	227787	228286	13.695390781563127	12.960912209033452	6.729458917835672
chr2L	232237	232736	7.340681362725451	11.357879219978418	14.735470941883767
chr2L	248659	249158	4.601202404809619	49.29159280098659	38.48897795591182
chr2L	252124	252623	10.98196392785571	13.242947433328194	21.370741482965933
chr2L	267256	267755	13.60120240480962	8.51511677200555	9.865731462925853
chr2L	268838	269337	11.7875751503006	16.51995336827501	9.094188376753507
chr2L	271495	271994	9.849699398797595	18.839949129027286	16.142284569138276
chr2L	273466	273965	16.04008016032064	18.744440804686295	26.521042084168336
chr2L	273586	274085	15.773547094188377	22.264962617542782	28.002004008016034
chr2L	277332	277831	11.62124248496994	18.862658008324342	42.31663326653307
chr2L	277985	278484	18.304609218436873	16.827086866039775	28.8436873747495
chr2L	283020	283519	6.925851703406813	22.772651071373513	29.362725450901802
chr2L	283557	284056	8.250501002004007	10.736983582549716	11.314629258517034
chr2L	288895	289394	11.877755511022045	9.58092145830122	8.801369863013699
chr2L	291546	292045	10.877755511022045	11.563193695082473	13.863727454909819
chr2L	292169	292668	17.507014028056112	25.76612841066749	45.59318637274549
chr2L	294432	294931	5.080160320641283	10.517901186989363	20.781563126252504
chr2L	294872	295371	8.345188284518828	11.851674502851859	36.64729458917836
chr2L	297630	298129	34.55110220440882	176.68352088792972	249.17635270541084
chr2L	305685	306184	31.274549098196392	80.65368236472946	135.9759519038076
chr2L	321851	322350	14.452905811623246	14.216606289502081	5.118236472945892
chr2L	329512	330011	20.91382765531062	13.547190534915986	5.739478957915832
chr2L	332086	332585	11.535070140280562	10.266234391860642	4.679358717434869
chr2L	355413	355912	6.940251572327044	22.723186758131646	2.477722772277228
chr2L	357079	357578	20.541082164328657	16.448319716355787	11.80561122244489
chr2L	357625	358124	13.048096192384769	30.406755819330975	21.44488977955912
chr2L	377862	378361	19.130260521042086	15.61653113920148	11.619238476953909
chr2L	401949	402448	6.5369127516778525	4.869016879913673	6.140280561122244
chr2L	404035	404534	11.863727454909819	31.235682904270078	28.23246492985972
chr2L	414528	415027	19.561122244488978	64.93065939571451	120.6372745490982
chr2L	414817	415316	20.90180360721443	60.88433597965161	101.54909819639279
chr2L	419403	419902	16.625250501002004	28.733794512101124	93.62925851703407
chr2L	421201	421700	20.360721442885772	31.378179435794664	62.300601202404806
chr2L	421521	422020	5.3346693386773545	20.829601510713733	16.082164328657313
chr2L	422623	423122	15.70941883767535	18.787864189918302	15.266533066132265
chr2L	439289	439788	8.575150300601202	8.676294897487281	6.865731462925852
chr2L	452775	453274	26.56513026052104	54.964159087405584	60.234468937875754
chr2L	452858	453357	26.707414829659317	53.79808655773085	55.763527054108216
chr2L	455281	455780	9.32865731462926	15.909704023431479	14.947895791583166
chr2L	472763	473262	6.645290581162325	20.23983544011099	46.22244488977956
chr2L	475970	476469	13.286821705426357	14.138466425763413	15.048096192384769
chr2L	490585	491084	16.851703406813627	49.50781370433174	189.36673346693388
chr2L	501987	502486	20.238476953907817	28.698271543086175	31.18436873747495
chr2L	542331	542830	8.88152610441767	18.696758902420225	52.57114228456914
chr2L	544404	544903	22.274549098196392	58.811478726684136	194.6372745490982
chr2L	544879	545378	22.49498997995992	59.64564706335749	202.42284569138278
chr2L	552674	553173	16.909819639278556	79.80782719284724	119.81362725450902
chr2L	559362	559861	14.657314629258517	50.32364729458918	65.38276553106212
chr2L	560061	560560	15.595190380761522	44.6605036997071	77.21042084168337
chr2L	563570	564069	8.210420841683367	17.205622784029597	12.98196392785571
chr2L	563913	564412	21.661322645290582	31.12114613843071	35.16432865731463
chr2L	567872	568371	17.20240480961924	19.082819485124094	24.194388777555112
chr2L	568090	568589	13.254509018036073	22.427643749036534	28.629258517034067
chr2L	574015	574514	25.89178356713427	27.458069986126095	37.56312625250501
chr2L	574041	574540	25.384769539078157	27.947953599506704	37.42084168336673
chr2L	576647	577146	14.681362725450901	23.471433251117617	16.396793587174347
chr2L	587798	588297	5.2565130260521045	11.684137505780791	3.995991983967936
chr2L	602563	603062	18.100200400801604	16.838378680437803	10.535070140280562
chr2L	608885	609384	14.527054108216433	12.560524895945735	8.96192384769539
chr2L	622857	623356	10.503006012024048	9.509692461846772	6.278557114228457
chr2L	625402	625901	15.839679358717435	8.504730615076307	3.509018036072144
chr2L	710318	710817	3.8138686131386863	9.047180900262063	5.2225
chr2L	714734	715233	7.404809619238477	6.901784337906583	9.511784511784512
chr2L	724584	725083	5.268537074148297	10.412170494835825	5.511022044088176
chr2L	728112	728611	6.8133333333333335	12.694966856790504	5.719438877755511
chr2L	744146	744645	15.96192384769539	13.400897949745646	9.517034068136272
chr2L	749695	750194	18.45691382765531	9.297595190380761	8.049295774647888
chr2L	778923	779422	23.13627254509018	21.40419300138739	13.791583166332666
chr2L	780232	780731	9.545090180360722	14.1000751503006	7.561122244488978
chr2L	784086	784585	4.202404809619239	7.478148604902112	2.8517034068136273
chr2L	790549	791048	15.977955911823647	23.107898489286264	29.5250501002004
chr2L	810327	810826	16.196392785571142	28.061449822722366	20.482965931863728
chr2L	811334	811833	11.91182364729459	11.981867581316477	21.3687374749499
chr2L	815701	816200	19.12424849699399	31.034482426391243	23.761523046092183
chr2L	815743	816242	21.87575150300601	31.737773624171417	27.298597194388776
chr2L	817701	818200	16.200400801603205	17.677460690611994	14.581162324649299
chr2L	819259	819758	21.38877755511022	21.93257669184523	26.334669338677354
chr2L	819714	820213	27.370741482965933	37.97023855403114	42.8496993987976
chr2L	821039	821538	16.5250501002004	24.688906659472792	34.793587174348694
chr2L	825612	826111	30.49498997995992	78.30432017881917	169.03607214428857
chr2L	825719	826218	31.46492985971944	93.4958089255434	205.17034068136272
chr2L	850452	850951	4.81563126252505	16.524770695236626	81.54709418837675
chr2L	850822	851321	12.044088176352705	36.609411129952214	181.71543086172343
chr2L	852481	852980	17.360721442885772	34.313453830738396	170.5430861723447
chr2L	852518	853017	17.034068136272545	34.01935601973177	172.6432865731463
chr2L	855087	855586	16.37875751503006	19.207106520733774	30.306613226452907
chr2L	857153	857652	19.138276553106213	19.64088754431941	20.72945891783567
chr2L	868105	868604	7.41683366733467	25.314532911977803	45.11823647294589
chr2L	869608	870107	5.456913827655311	17.810727223678125	44.388777555110224
chr2L	877052	877551	13.841683366733466	14.500578079235394	12.789579158316633
chr2L	884892	885391	17.889779559118235	13.894288577154308	9.440881763527054
chr2L	897801	898300	15.200400801603207	14.660436257129644	6.130260521042084
chr2L	898250	898749	19.65130260521042	18.22465122552798	9.58316633266533
chr2L	913056	913555	18.206412825651302	13.387178202558964	7.5030060120240485
chr2L	913836	914335	14.06813627254509	13.293047633728998	10.539078156312625
chr2L	922543	923042	14.492985971943888	8.34962232156621	5.937875751503006
chr2L	991051	991550	8.549098196392785	10.273575998150148	7.663326653306613
chr2L	1026648	1027147	16.064128256513026	8.914868197934332	4.3712737127371275
