#'chr'	'start'	'end'	'IgG'	'METTL3'	'PolII'
chr2L	158782	159281	20.903807615230463	117.43926314166796	236.26452905811624
chr2L	250574	251073	6.8742004264392325	30.813222599044245	54.95390781563126
chr2L	430977	431476	9.062124248496994	47.16271967010945	166.4949899799599
chr2L	471951	472450	23.929859719438877	77.34375481732697	207.27254509018036
chr2L	479439	479938	25.03206412825651	176.70117157391707	228.4809619238477
chr2L	870215	870714	5.58316633266533	20.972338908586405	57.394789579158314
chr2L	1047804	1048303	27.613226452905813	30.292344303992603	14.128256513026052
chr2L	1077566	1078065	26.060120240480963	144.29442538924005	239.79158316633266
chr2L	1420204	1420703	22.328657314629258	92.4597656852166	145.95190380761522
chr2L	1651008	1651507	14.823647294589179	27.8968128564822	34.20040080160321
chr2L	1724139	1724638	10.57314629258517	15.407632572837983	24.08817635270541
chr2L	1884372	1884871	12.651302605210422	100.99584746415908	126.45490981963928
chr2L	2178505	2179004	9.356713426853707	47.95350316016649	95.93186372745491
chr2L	2885679	2886178	10.100200400801603	181.40103283490058	92.49098196392785
chr2L	3656704	3657203	2.47972972972973	14.240721828271928	48.05811623246493
chr2L	3902611	3903110	7.182364729458918	3.9786303375982732	2.8858921161825726
chr2L	4361675	4362174	7.683366733466934	9.38701441344227	4.745490981963928
chr2L	5100627	5101126	9.051229508196721	3.389432711577	3.590717299578059
chr2L	5326434	5326933	8.092184368737476	29.306882996762756	20.148296593186373
chr2L	7084386	7084885	7.601202404809619	20.54034993063049	59.26452905811623
chr2L	7157446	7157945	8.370741482965931	24.12750501002004	38.59719438877755
chr2L	7219784	7220283	9.346693386773547	22.41277747803299	44.22444889779559
chr2L	7496058	7496557	12.875751503006011	45.55467666101434	162.0380761523046
chr2L	7983947	7984446	23.322105263157894	108.08688829361905	199.15384615384616
chr2L	8709362	8709861	8.072144288577155	71.70636465238168	80.61523046092185
chr2L	8825395	8825894	28.711422845691384	172.88347849545244	175.7695390781563
chr2L	9125487	9125986	2.7375	8.922704105562676	57.791583166332664
chr2L	9166528	9167027	7.370741482965932	51.09355248959457	43.22044088176353
