#'chr'	'start'	'end'	'IgG'	'METTL3'	'PolII'
chr2L	7529	9484	15.329474578284202	12.918193611056461	11.758157502131288
chr2L	9839	21376	8.486915044675799	14.343479648243513	19.65408330338741
chr2L	21952	24237	9.250027352297593	12.394834097794984	10.293894359348407
chr2L	25402	65404	18.544044847586445	17.327922032422737	15.34290244616418
chr2L	54817	55767	17.017635233918128	12.945485829959514	8.732372076023392
chr2L	66482	71390	17.84543756095348	57.10691801258541	36.03947919496514
chr2L	71039	73836	15.196921366642831	77.78153920065454	90.70020540434992
chr2L	71757	76211	16.34718109969815	62.11384969431107	70.98145934458537
chr2L	76348	77783	13.09899099883856	9.123274591262396	10.651785714285714
chr2L	82421	87387	9.251488957637326	12.144403035835396	10.364602356678486
chr2L	94739	102086	11.353713793800946	13.115779162544104	10.755153629410342
chr2L	102380	104142	17.270458916635135	18.20880309744172	24.96464718123345
chr2L	103962	106732	19.30288854834008	18.43106862677034	22.514464249899717
chr2L	106903	114432	17.282811546209754	28.171806434989836	50.59639405871371
chr2L	114726	156030	16.08686683503036	28.977772976185815	45.64526797706485
chr2L	115365	116488	17.087788785000498	15.462488869100623	15.801638097358266
chr2L	116970	121754	18.89772738236139	52.43445499421147	91.44238189425526
chr2L	122624	130791	16.43439477155994	40.93146076700559	74.04920483687741
chr2L	122837	124031	14.147159408151872	14.204725550831078	17.321389935790062
chr2L	132077	134472	12.330276472976108	17.924860601463685	21.666756553003943
chr2L	141077	143091	18.194947864945384	18.28145350336109	17.005287639302658
chr2L	143323	144227	25.843842182890857	23.979014210347174	17.682130346607668
chr2L	144231	153300	18.175702714374978	16.198837557889515	14.91051648013379
chr2L	153539	155305	12.41196756637725	14.926737139559195	19.019665439788596
chr2L	156029	157666	11.585407758094075	18.532167778769793	28.283682888753138
chr2L	157836	158664	8.521588164251208	27.62124907097733	51.35342022275899
chr2L	203779	204782	13.798212999889222	13.795440601273105	16.705598482330785
chr2L	207179	210725	17.302713444726454	17.648313104690008	16.125080049116377
chr2L	219651	220050	9.057644110275689	7.68922305764411	10.12280701754386
chr2L	223519	224708	22.247091393327725	70.1609909749628	37.91733249229044
chr2L	228037	228588	14.41016333938294	8.973047256736004	5.101633393829401
chr2L	232487	234208	12.822679647996889	13.043202884056676	11.196913938924398
chr2L	248909	249812	9.851478866740496	91.71161832353692	77.03931339977852
chr2L	251039	252373	10.21883751001531	15.223982960442854	21.652004726803263
chr2L	252589	271744	13.718032624410878	12.230292989977055	10.386186681871763
chr2L	259949	267505	15.21757565323687	10.955240230652377	9.364196003822832
chr2L	269088	271626	15.714846144164259	13.967846426623023	11.33487551713948
chr2L	271912	273715	12.124636023294508	13.096522489227356	14.419426341899305
chr2L	273836	274766	14.24815561529271	17.203277502067827	15.831126792114693
chr2L	274740	278234	14.160743814793616	15.755861696975034	25.372022176906448
chr2L	277582	282167	12.98005308675633	13.515658554232028	15.701850652792922
chr2L	281670	283269	11.43350010423181	15.375	17.52059881175735
chr2L	283385	291795	11.180388637685757	16.751061865453213	22.388954394490042
chr2L	283807	284255	12.053571428571429	13.335594093406593	16.127232142857142
chr2L	287252	289144	12.255913054968287	14.214906641323793	13.074180914363184
chr2L	292419	293222	15.767867026428672	21.90202006897212	36.17406513767815
chr2L	292959	294681	5.9490397954574785	12.898091301483069	15.566946138211382
chr2L	295122	297449	12.987346302375121	24.347973000892534	42.28490724824523
chr2L	297880	305233	11.204850731885944	31.262402463280292	35.25937306390438
chr2L	305935	355566	17.850457321519027	26.64644083625695	21.281493201853866
chr2L	322101	323091	17.85597643097643	16.749941724941724	12.404128086419751
chr2L	325522	329761	17.14401294957631	12.757386482207341	8.991098079014966
chr2L	329910	332335	14.882497136311569	13.017381046788264	6.929571520618556
chr2L	355565	357874	29.021005743731077	65.66125862011526	59.80769439573273
chr2L	355663	356891	17.005880827794275	14.174431533450262	12.444868575823381
chr2L	357329	358174	15.719423898750822	25.818718707328177	16.921244247205784
chr2L	378112	387439	14.348522714747656	11.848524733242272	7.523120777027027
chr2L	396595	402198	14.942549484270323	12.409823163071982	9.534034966387056
chr2L	404285	407969	14.7880926529135	15.050945356218158	15.617527747617325
chr2L	408030	414777	11.99202925065461	19.25743270157107	19.71321873507567
chr2L	415067	418536	12.692497637807886	18.208102465241588	23.307691287514814
chr2L	418434	419652	10.506197546068236	13.896678034609067	28.61579205436964
chr2L	420895	421450	18.54954954954955	24.290410602910605	71.009009009009
chr2L	421771	422489	8.902120086660476	13.531122776944505	12.856865134633239
chr2L	422873	425321	15.56433539851126	15.696142258986928	13.173219635076252
chr2L	439539	440104	11.453097345132743	13.776055139550715	8.198230088495576
